anonymous_user_id,role_category_x,device_type_x,auth_method,location_type,campus_zone,network_type,service_accessed,success,failure_reason,session_duration,academic_period_x,client_browser,client_os,role_category_y,device_type_y,academic_period_y,avg_key_dwell_time,avg_digraph_time,keystroke_rhythm_variance,typing_speed,pause_frequency,flight_time_consistency,avg_movement_speed,avg_click_duration,direction_change_frequency,curvature_metric
user_1aeff47ca4e0,graduate,laptop,3,1,0,2,1,True,,91,holiday,2,0,admin,tablet,holiday,81.27,200.69,48.38,74.51,0.266,0.887,504.6,142.15,0.285,0.543
user_4dc2ed258f0f,research,mobile,3,0,4,2,3,True,,109,exam,2,2,graduate,desktop,exam,114.95,187.46,29.3,43.96,0.127,0.734,576.35,134.43,0.317,0.302
user_2130f9ad070c,undergraduate,mobile,2,1,2,1,0,True,,30,holiday,2,1,undergraduate,tablet,holiday,86.69,242.05,23.06,87.82,0.284,0.713,507.83,105.05,0.377,0.279
user_7ab421ab2b5b,faculty,laptop,1,0,2,2,3,True,,49,exam,1,1,undergraduate,laptop,exam,99.88,152.03,49.66,58.89,0.3,0.869,358.47,143.52,0.263,0.484
user_fb2a9cfffbd6,research,tablet,2,0,2,2,0,True,,13,holiday,0,0,faculty,laptop,holiday,101.4,182.76,53.74,51.79,0.247,0.747,412.89,113.11,0.375,0.516
user_471408449fba,research,desktop,2,1,4,0,0,True,,106,exam,2,0,admin,laptop,exam,88.17,193.32,25.92,70.35,0.246,0.792,350.34,100.01,0.106,0.437
user_69fc45c29ae4,graduate,mobile,2,1,1,1,2,True,,111,regular_term,1,2,admin,tablet,regular_term,88.09,195.77,27.07,80.17,0.296,0.736,387.65,117.72,0.304,0.314
user_0ce7d79fe19b,faculty,desktop,0,1,0,1,1,False,,83,regular_term,1,1,research,mobile,regular_term,101.5,246.98,53.55,85.23,0.139,0.844,365.62,129.18,0.18,0.2
user_45286d6ba8bf,undergraduate,laptop,1,0,1,2,2,True,,56,holiday,2,2,admin,mobile,holiday,107.5,202.14,41.38,88.47,0.254,0.748,381.88,150.12,0.397,0.325
user_603f8795757e,admin,laptop,1,1,1,1,0,True,,14,regular_term,2,0,research,desktop,regular_term,99.63,184.25,52.48,83.35,0.136,0.812,551.36,128.12,0.281,0.525
user_09d28030f5da,graduate,laptop,0,1,2,1,1,True,,87,holiday,2,1,undergraduate,laptop,holiday,83.3,212.89,27.58,78.97,0.065,0.748,491.21,174.14,0.379,0.344
user_71fe4238460f,admin,mobile,1,1,0,1,1,True,,71,regular_term,1,1,research,tablet,regular_term,119.74,236.33,53.42,59.75,0.062,0.903,499.68,131.73,0.226,0.469
user_32aae0991bd0,admin,desktop,1,1,0,0,1,True,,15,exam,0,0,faculty,mobile,exam,91.91,234.69,57.14,54.05,0.191,0.944,593.05,151.0,0.352,0.391
user_64a3e946ddda,undergraduate,tablet,3,0,4,0,2,True,,81,regular_term,0,1,admin,tablet,regular_term,119.46,245.37,43.71,73.77,0.195,0.896,520.63,125.52,0.11,0.284
user_c7c04ab24840,graduate,mobile,0,0,4,0,1,True,,11,holiday,2,2,admin,desktop,holiday,109.54,172.61,48.86,69.09,0.089,0.908,562.12,132.52,0.144,0.408
user_a1525cb118e4,graduate,laptop,0,0,2,1,0,True,,30,holiday,0,2,undergraduate,desktop,holiday,99.75,198.2,30.66,82.56,0.171,0.743,517.4,111.7,0.263,0.34
user_7b5c5530e66a,faculty,tablet,1,0,2,2,3,True,,92,holiday,2,0,research,mobile,holiday,99.12,161.84,20.63,42.39,0.296,0.852,548.75,161.87,0.153,0.579
user_0788dc8846ea,admin,laptop,0,1,3,1,2,True,,59,holiday,1,1,undergraduate,tablet,holiday,105.05,219.75,51.3,49.02,0.114,0.708,315.74,166.51,0.142,0.48
user_27e262afa162,graduate,desktop,1,1,1,1,0,True,,53,holiday,1,2,undergraduate,tablet,holiday,82.99,151.96,48.68,41.97,0.218,0.945,543.0,137.49,0.275,0.327
user_426e06454f8e,research,tablet,2,1,2,1,3,True,,34,holiday,0,0,graduate,mobile,holiday,97.59,190.74,40.86,61.47,0.153,0.889,487.44,126.6,0.4,0.511
user_462326444fe0,undergraduate,mobile,0,0,4,0,3,True,,41,holiday,0,0,admin,tablet,holiday,97.29,174.19,58.97,40.96,0.229,0.78,500.45,131.06,0.357,0.277
user_699e61af778e,admin,mobile,1,0,1,2,3,True,,54,exam,2,2,faculty,desktop,exam,82.46,218.17,26.88,54.02,0.068,0.882,371.29,177.2,0.323,0.244
user_972df4991fde,undergraduate,tablet,3,0,1,1,2,True,,22,exam,2,2,research,laptop,exam,100.67,217.28,20.37,75.5,0.1,0.793,380.71,172.23,0.113,0.576
user_1da2c789ef90,admin,laptop,3,0,1,1,2,True,,67,exam,2,1,faculty,tablet,exam,89.73,207.63,55.68,68.66,0.072,0.88,321.31,140.62,0.103,0.212
user_10766ecd84b1,research,laptop,2,1,2,2,2,True,,56,exam,0,2,graduate,tablet,exam,104.62,156.33,55.38,77.07,0.283,0.785,548.91,133.85,0.239,0.421
user_0176acf58c64,research,mobile,0,1,1,0,0,True,,6,holiday,1,2,graduate,desktop,holiday,106.26,153.46,30.42,84.79,0.152,0.747,397.09,102.79,0.365,0.463
user_f6a48b5a25ff,graduate,mobile,0,0,0,0,2,True,,58,regular_term,1,2,undergraduate,tablet,regular_term,90.11,233.84,55.57,66.77,0.069,0.812,371.34,156.73,0.252,0.241
user_8f30df330553,admin,mobile,3,0,3,2,3,True,,13,holiday,2,0,graduate,tablet,holiday,112.48,178.53,26.98,83.16,0.277,0.826,439.0,164.33,0.28,0.467
user_e8eaead3290d,research,mobile,1,0,1,2,2,True,,112,regular_term,1,0,graduate,tablet,regular_term,82.58,214.15,23.27,50.19,0.077,0.714,509.69,145.4,0.187,0.447
user_71d261bbb415,faculty,tablet,1,0,3,2,2,True,,78,exam,2,2,faculty,mobile,exam,84.51,182.02,53.25,82.36,0.183,0.87,548.73,100.4,0.275,0.552
user_4edeb24e98f3,undergraduate,mobile,0,0,0,2,2,True,,22,holiday,1,1,graduate,mobile,holiday,98.86,170.0,27.04,71.14,0.184,0.842,362.81,152.28,0.376,0.34
user_21e8cf1cf8f3,graduate,laptop,2,1,0,0,1,True,,93,exam,2,0,admin,laptop,exam,115.28,217.64,42.69,44.36,0.079,0.811,481.87,137.74,0.146,0.392
user_7b1c3bb88798,graduate,laptop,3,1,1,0,1,True,,25,holiday,1,0,faculty,desktop,holiday,111.25,213.88,29.8,58.74,0.216,0.904,512.83,171.34,0.258,0.31
user_f8506abca35b,research,tablet,1,1,0,0,1,True,,44,exam,2,1,undergraduate,desktop,exam,96.36,227.24,39.91,88.71,0.235,0.781,389.57,132.05,0.232,0.592
user_4f678390a7f3,research,tablet,2,1,2,2,1,True,,25,holiday,0,0,graduate,laptop,holiday,85.97,235.22,41.52,49.44,0.274,0.728,329.0,105.6,0.35,0.271
user_ee0a825cd71f,undergraduate,mobile,0,0,1,1,3,True,,80,regular_term,0,2,admin,desktop,regular_term,113.64,170.15,50.24,53.19,0.056,0.842,567.97,120.43,0.128,0.503
user_12800f8bbdf4,graduate,tablet,1,1,1,0,1,False,,88,exam,0,0,admin,laptop,exam,89.35,206.51,46.7,77.34,0.219,0.924,580.63,173.38,0.379,0.529
user_c1f2ee34ded4,research,desktop,0,1,0,0,2,False,,118,holiday,2,2,undergraduate,mobile,holiday,110.62,215.72,24.87,48.88,0.112,0.926,303.26,165.08,0.153,0.535
user_9d7c126624bd,undergraduate,tablet,0,1,3,2,0,True,,112,regular_term,0,1,faculty,mobile,regular_term,93.18,216.59,27.41,55.91,0.114,0.778,396.95,154.11,0.361,0.513
user_348d646133b8,graduate,mobile,1,0,0,0,2,True,,84,regular_term,2,1,graduate,laptop,regular_term,98.26,245.07,24.43,89.43,0.282,0.762,457.56,175.73,0.165,0.306
user_7940a08b6aec,research,mobile,2,0,3,1,1,True,,102,exam,1,1,admin,desktop,exam,90.9,199.91,28.55,40.07,0.072,0.883,530.4,167.41,0.231,0.352
user_9d3ed7604bdb,faculty,desktop,3,0,0,1,0,True,,34,holiday,1,0,graduate,laptop,holiday,100.58,188.78,56.73,43.56,0.132,0.729,587.81,122.39,0.101,0.338
user_2c0bc63f785e,faculty,tablet,2,0,1,0,2,True,,7,regular_term,0,1,admin,tablet,regular_term,96.66,244.13,44.25,74.02,0.266,0.837,508.55,177.31,0.2,0.511
user_8192006fdf22,faculty,laptop,0,1,3,1,0,True,,76,exam,0,2,faculty,mobile,exam,85.64,197.55,51.32,41.29,0.059,0.77,476.29,140.13,0.323,0.558
user_0e0fee8356eb,undergraduate,tablet,2,0,4,0,1,True,,99,exam,0,2,research,desktop,exam,91.51,178.1,46.18,77.22,0.289,0.949,422.36,147.06,0.368,0.357
user_6ea88b889963,research,desktop,1,0,2,0,1,True,,44,regular_term,0,1,faculty,tablet,regular_term,95.91,208.76,23.85,43.09,0.118,0.886,588.88,123.86,0.349,0.581
user_276041232e88,undergraduate,desktop,1,1,0,1,3,True,,113,regular_term,0,1,admin,tablet,regular_term,93.89,197.47,25.33,79.43,0.063,0.768,529.7,127.89,0.353,0.487
user_e35af90f2d12,admin,mobile,2,1,0,1,2,False,,92,holiday,0,1,undergraduate,mobile,holiday,91.57,224.07,23.54,86.69,0.059,0.759,434.41,166.23,0.341,0.423
user_bf96211624a7,faculty,tablet,2,0,1,2,1,True,,115,holiday,2,0,undergraduate,mobile,holiday,110.33,201.73,25.95,88.94,0.24,0.866,346.5,106.2,0.293,0.51
user_b7c64d7241be,research,tablet,1,1,0,0,2,True,,14,regular_term,1,0,research,tablet,regular_term,82.15,226.3,33.14,61.85,0.297,0.896,506.0,159.45,0.113,0.501
user_ff446a95a4bb,research,laptop,2,1,0,1,1,True,,57,holiday,1,2,research,mobile,holiday,94.22,238.82,49.25,41.94,0.186,0.73,426.51,156.22,0.327,0.203
user_739a7261aed0,admin,laptop,3,1,3,0,2,True,,34,holiday,2,2,research,laptop,holiday,84.88,208.9,31.27,68.03,0.104,0.763,483.63,148.24,0.359,0.378
user_e4256d4be563,undergraduate,tablet,1,0,4,1,2,True,,66,regular_term,0,0,admin,mobile,regular_term,98.18,248.32,29.66,42.58,0.255,0.929,318.35,163.78,0.224,0.308
user_974d11d49cbf,undergraduate,mobile,1,0,2,0,1,True,,38,regular_term,1,2,graduate,mobile,regular_term,82.52,203.61,49.93,77.88,0.095,0.814,539.32,101.03,0.145,0.568
user_9e21d8ec42d7,graduate,laptop,3,1,1,2,3,True,,101,exam,0,2,undergraduate,tablet,exam,99.18,245.92,37.43,61.11,0.299,0.936,502.75,165.82,0.175,0.475
user_6b3c6eff3bbf,research,mobile,3,1,3,1,3,False,,62,exam,0,0,faculty,mobile,exam,80.3,199.6,25.28,74.08,0.153,0.939,455.48,152.11,0.271,0.22
user_11c5e1d34df2,faculty,mobile,1,1,3,1,3,False,,118,holiday,1,2,admin,desktop,holiday,105.36,229.88,50.41,43.64,0.144,0.768,576.48,128.17,0.337,0.349
user_c0b7279e3d37,admin,desktop,3,1,3,1,3,True,,80,regular_term,1,0,admin,tablet,regular_term,113.82,243.26,50.38,41.88,0.084,0.922,493.23,151.91,0.323,0.568
user_55f999a0968e,admin,tablet,0,0,3,1,2,True,,120,exam,1,2,graduate,desktop,exam,88.31,247.73,30.55,43.07,0.264,0.726,304.71,105.33,0.171,0.225
user_c4d5f1df8574,graduate,tablet,1,0,4,2,3,True,,37,exam,1,1,undergraduate,tablet,exam,81.02,154.0,53.66,78.8,0.061,0.94,336.31,146.78,0.272,0.486
user_834d43b753a1,undergraduate,desktop,2,0,2,1,3,True,,88,regular_term,1,1,research,mobile,regular_term,94.63,221.03,58.63,54.33,0.181,0.846,524.92,155.36,0.247,0.597
user_aac2d93749d5,admin,desktop,3,0,1,2,2,True,,89,holiday,2,0,research,tablet,holiday,86.45,191.08,30.65,79.41,0.273,0.851,596.41,127.59,0.361,0.392
user_ef71b864ab4b,undergraduate,laptop,3,1,4,1,0,True,,86,exam,0,0,undergraduate,desktop,exam,94.75,167.64,57.97,56.85,0.087,0.825,560.13,157.03,0.144,0.587
user_161449c6f67b,graduate,desktop,0,1,2,0,1,False,,118,exam,1,1,faculty,laptop,exam,100.46,160.89,58.01,71.44,0.255,0.816,334.59,134.12,0.314,0.446
user_4508e7224d51,admin,laptop,1,1,2,0,0,True,,75,regular_term,1,1,undergraduate,laptop,regular_term,108.22,172.09,20.57,49.21,0.171,0.734,307.42,104.98,0.243,0.393
user_c756af0465af,faculty,laptop,2,0,3,2,3,True,,18,holiday,2,2,admin,desktop,holiday,115.81,168.35,28.26,63.62,0.105,0.733,588.58,149.12,0.309,0.473
user_b8953efb42f4,research,tablet,0,1,2,0,0,True,,61,holiday,0,1,undergraduate,laptop,holiday,108.48,228.08,23.88,59.3,0.08,0.902,520.62,128.6,0.11,0.541
user_f3738c9b2e77,admin,desktop,0,0,4,1,3,True,,48,regular_term,0,0,graduate,desktop,regular_term,104.74,208.95,23.63,50.93,0.134,0.751,513.35,171.36,0.128,0.482
user_2e524211f11d,admin,desktop,2,1,3,2,0,True,,38,holiday,2,0,faculty,desktop,holiday,99.97,233.13,44.99,59.32,0.268,0.888,590.76,173.38,0.367,0.368
user_0bbe7293d0df,graduate,desktop,1,1,0,2,3,True,,81,regular_term,2,1,undergraduate,laptop,regular_term,109.72,160.34,45.2,57.35,0.143,0.891,573.29,138.56,0.3,0.212
user_aacf1614087a,graduate,desktop,2,1,2,0,1,True,,53,exam,1,2,graduate,laptop,exam,88.49,248.59,35.38,70.48,0.058,0.944,446.4,116.76,0.124,0.359
user_756aa1a0bc8f,undergraduate,laptop,3,1,1,2,1,True,,74,regular_term,1,1,admin,desktop,regular_term,82.07,166.79,38.7,82.31,0.104,0.91,568.03,176.97,0.336,0.33
user_82959f76a0fb,graduate,desktop,0,1,2,2,3,True,,28,holiday,0,0,faculty,desktop,holiday,98.37,242.31,36.01,82.14,0.175,0.934,567.66,165.65,0.263,0.546
user_b665bda2d3f1,undergraduate,tablet,1,1,2,1,0,True,,82,exam,2,0,research,laptop,exam,80.31,249.86,45.5,45.61,0.209,0.776,500.36,100.55,0.131,0.229
user_7d7596275a34,admin,desktop,3,1,0,1,2,True,,38,exam,0,0,research,mobile,exam,114.05,170.81,39.95,87.9,0.289,0.762,334.12,149.78,0.161,0.318
user_031ce3c3893c,faculty,tablet,0,1,4,0,3,True,,109,holiday,2,1,faculty,mobile,holiday,89.52,186.71,57.37,46.61,0.228,0.911,560.27,176.1,0.117,0.43
user_0d5575cbb306,admin,desktop,3,1,0,1,1,True,,86,regular_term,0,0,research,laptop,regular_term,107.99,197.93,58.23,89.31,0.085,0.856,337.31,167.63,0.188,0.251
user_1ffd40f7aaaf,research,laptop,1,0,0,2,2,True,,62,holiday,1,0,undergraduate,mobile,holiday,115.16,244.82,52.17,50.91,0.293,0.804,447.09,130.94,0.258,0.539
user_61f8663a7997,research,laptop,2,0,2,0,3,True,,47,regular_term,0,1,admin,tablet,regular_term,117.21,196.07,24.89,61.1,0.274,0.874,356.63,139.44,0.326,0.373
user_4620317af5fe,undergraduate,laptop,3,0,1,1,0,True,,38,holiday,2,2,research,desktop,holiday,109.95,217.81,42.25,67.09,0.277,0.862,438.36,160.06,0.326,0.283
user_2e8d22c77bc1,research,desktop,0,0,4,2,2,True,,113,holiday,2,1,graduate,mobile,holiday,81.29,219.22,36.09,63.64,0.06,0.928,539.21,104.14,0.235,0.406
user_9d0067b7c8f0,undergraduate,mobile,0,0,0,0,3,True,,119,exam,0,1,research,laptop,exam,86.55,240.11,20.7,55.94,0.207,0.8,505.89,133.76,0.204,0.374
user_e34dddff7d36,faculty,desktop,2,0,2,0,1,True,,84,exam,2,0,admin,desktop,exam,89.85,247.58,38.33,51.13,0.223,0.876,541.87,157.48,0.162,0.581
user_b6cd4f1b8ce3,faculty,tablet,2,0,0,0,0,True,,43,exam,1,1,faculty,desktop,exam,95.38,186.4,55.14,68.43,0.211,0.711,557.26,102.03,0.315,0.401
user_fd1b0ea4d769,admin,laptop,1,0,3,0,0,False,,80,regular_term,1,2,faculty,laptop,regular_term,112.87,249.07,57.33,47.18,0.204,0.869,580.56,151.34,0.393,0.545
user_529ea9243dd8,graduate,mobile,1,0,1,0,2,True,,89,regular_term,1,1,faculty,desktop,regular_term,94.04,233.79,26.09,82.42,0.139,0.775,312.89,136.66,0.387,0.315
user_28539e78a9f1,research,mobile,2,1,3,2,1,True,,103,holiday,2,0,admin,laptop,holiday,112.84,199.21,27.6,69.55,0.206,0.785,479.54,150.64,0.129,0.479
user_cdffcc4057e9,admin,desktop,2,1,1,1,3,True,,91,holiday,1,0,undergraduate,laptop,holiday,100.55,227.31,51.25,89.35,0.171,0.921,302.86,138.13,0.289,0.596
user_17dc2e67c9aa,graduate,desktop,1,0,0,0,0,True,,18,exam,1,0,admin,desktop,exam,84.01,244.79,59.79,53.94,0.168,0.843,322.97,101.18,0.37,0.256
user_503e5133d056,research,laptop,2,0,4,2,1,True,,114,exam,0,1,research,tablet,exam,113.26,158.49,46.86,82.11,0.112,0.804,405.64,164.98,0.114,0.525
user_8c0b96287fef,faculty,mobile,3,0,4,2,0,True,,22,exam,1,2,admin,desktop,exam,116.18,198.0,28.16,86.72,0.091,0.865,382.8,179.09,0.271,0.521
user_65bca4f6340f,admin,desktop,1,1,0,0,1,True,,105,regular_term,0,0,graduate,mobile,regular_term,85.86,248.23,35.16,67.61,0.269,0.82,548.41,171.8,0.233,0.259
user_dbe94a9e1f66,faculty,laptop,0,1,2,1,0,True,,14,holiday,1,2,graduate,tablet,holiday,101.17,171.77,38.85,50.11,0.297,0.877,482.62,158.39,0.274,0.591
user_766d3448ef44,admin,laptop,3,1,4,2,0,True,,52,regular_term,0,1,research,mobile,regular_term,85.86,173.21,26.38,66.67,0.06,0.906,571.67,141.1,0.222,0.302
user_bd98d06e2944,undergraduate,desktop,0,0,1,0,2,False,,91,holiday,1,0,faculty,tablet,holiday,88.61,186.1,59.62,87.98,0.194,0.704,433.68,157.53,0.313,0.6
user_f8719cc90d9e,faculty,tablet,2,1,4,2,2,True,,60,holiday,0,1,research,laptop,holiday,91.38,204.32,23.22,75.68,0.115,0.947,412.47,100.71,0.183,0.282
user_11c60dac4390,research,mobile,2,0,4,2,1,True,,42,holiday,0,1,undergraduate,mobile,holiday,118.5,239.02,41.1,41.88,0.181,0.854,368.97,170.16,0.124,0.444
user_623f29b07d02,undergraduate,mobile,3,1,3,0,0,True,,87,holiday,2,2,admin,laptop,holiday,99.49,206.29,49.43,54.12,0.086,0.86,336.99,127.55,0.129,0.215
user_df4ee4064c67,research,desktop,1,1,0,0,1,True,,107,holiday,2,0,graduate,mobile,holiday,104.47,234.4,24.59,74.06,0.258,0.913,326.61,167.72,0.282,0.292
user_bfadc65d25f8,admin,desktop,2,1,1,1,3,True,,68,exam,2,0,admin,mobile,exam,92.2,193.18,43.76,79.18,0.127,0.778,387.79,138.45,0.299,0.234
user_d166fbddae8e,undergraduate,laptop,2,1,1,2,3,True,,24,exam,0,1,research,mobile,exam,100.17,227.86,55.34,43.95,0.239,0.717,435.89,158.15,0.263,0.382
user_248f2e43e8e9,admin,tablet,1,1,4,2,2,True,,31,regular_term,1,1,graduate,desktop,regular_term,116.42,156.12,32.93,85.41,0.194,0.947,579.83,115.85,0.363,0.449
user_bb10be34d9d1,faculty,mobile,2,1,0,1,3,True,,13,holiday,0,1,graduate,desktop,holiday,90.98,153.01,53.98,87.39,0.081,0.77,329.98,129.74,0.362,0.47
user_6678c97d3448,faculty,tablet,1,0,0,0,3,True,,48,regular_term,1,1,undergraduate,tablet,regular_term,83.8,209.03,40.28,67.34,0.177,0.73,449.74,126.8,0.246,0.43
user_e81224f4f72f,undergraduate,mobile,0,1,3,2,3,True,,10,holiday,1,0,admin,laptop,holiday,114.18,195.07,31.69,43.05,0.192,0.83,423.6,117.51,0.364,0.398
user_09f7ba0a50fe,admin,mobile,0,0,1,2,2,True,,45,exam,2,2,faculty,desktop,exam,93.64,237.33,51.83,42.97,0.272,0.817,329.8,157.96,0.101,0.237
user_82a5d2dee3de,research,laptop,0,0,3,2,0,False,,11,exam,2,0,research,laptop,exam,106.04,189.56,49.97,60.16,0.267,0.706,572.09,158.2,0.15,0.241
user_bd0d152bb363,faculty,mobile,0,0,0,1,2,True,,102,exam,2,2,research,tablet,exam,119.44,205.54,59.1,79.51,0.263,0.845,338.41,132.15,0.333,0.444
user_d5633f286923,admin,laptop,1,0,0,2,1,True,,118,regular_term,0,0,faculty,desktop,regular_term,87.6,197.61,56.35,55.72,0.196,0.712,384.1,106.51,0.354,0.505
user_cc6ad770e287,undergraduate,desktop,3,1,3,0,0,True,,5,regular_term,2,1,faculty,desktop,regular_term,83.65,166.72,59.58,67.59,0.285,0.849,364.8,105.34,0.138,0.39
user_eb49ff86030e,faculty,desktop,0,1,2,0,1,True,,97,holiday,1,1,faculty,tablet,holiday,115.79,157.15,42.53,45.15,0.103,0.715,382.41,168.24,0.216,0.457
user_ffbd8da60945,faculty,laptop,2,0,3,1,1,True,,71,holiday,0,1,undergraduate,tablet,holiday,98.62,150.75,35.3,61.86,0.098,0.731,490.47,154.82,0.267,0.221
user_25b534213eff,admin,laptop,3,1,3,2,0,True,,32,regular_term,2,1,faculty,tablet,regular_term,112.46,207.25,21.78,72.89,0.066,0.863,359.81,106.59,0.371,0.597
user_1f1bbbe93b6d,undergraduate,mobile,3,0,0,2,2,True,,116,exam,2,2,graduate,tablet,exam,105.81,185.84,54.33,82.64,0.148,0.776,576.27,102.38,0.397,0.549
user_276f6855c806,research,desktop,2,0,2,1,3,False,,51,holiday,2,0,admin,mobile,holiday,111.04,172.66,22.75,87.52,0.074,0.904,516.61,126.52,0.103,0.549
user_e2874abe361d,undergraduate,desktop,1,1,4,1,0,True,,87,regular_term,0,0,undergraduate,laptop,regular_term,85.83,211.89,45.26,42.4,0.099,0.812,576.58,121.21,0.213,0.483
user_bded3e0b3e2a,undergraduate,laptop,2,1,3,2,3,True,,97,exam,1,1,admin,desktop,exam,80.81,240.39,48.34,77.95,0.1,0.834,355.58,151.02,0.231,0.291
user_a684f922ef82,undergraduate,tablet,3,0,0,0,0,True,,33,exam,0,1,admin,mobile,exam,111.52,243.92,46.89,84.89,0.054,0.809,441.2,166.83,0.277,0.569
user_9359232e1484,graduate,laptop,1,0,4,0,3,False,,25,exam,0,2,faculty,tablet,exam,88.67,165.12,47.32,59.7,0.161,0.912,457.33,161.61,0.264,0.545
user_fe304bb54a2f,graduate,laptop,3,1,2,1,3,True,,93,exam,0,1,graduate,laptop,exam,80.69,155.38,30.23,74.54,0.2,0.79,546.99,105.61,0.334,0.541
user_5097bf1f64f8,faculty,mobile,0,0,3,1,3,True,,30,exam,0,2,graduate,tablet,exam,80.18,187.06,45.47,68.42,0.08,0.837,590.45,115.21,0.177,0.437
user_9e13a09e62b2,admin,mobile,2,0,3,2,2,True,,78,holiday,1,0,research,mobile,holiday,87.71,169.98,27.86,85.39,0.129,0.9,478.27,144.06,0.383,0.585
user_3ed8d24f214e,graduate,desktop,1,1,0,1,1,True,,105,holiday,1,1,faculty,mobile,holiday,89.36,151.18,46.49,48.15,0.103,0.885,507.59,173.34,0.368,0.247
user_7c0284937ecb,undergraduate,desktop,1,0,3,0,2,True,,88,regular_term,2,2,undergraduate,tablet,regular_term,93.54,232.41,43.37,64.11,0.287,0.798,322.27,155.51,0.389,0.517
user_79a8143849c7,undergraduate,laptop,0,0,2,0,1,True,,56,regular_term,0,0,undergraduate,mobile,regular_term,105.88,224.09,51.58,50.06,0.071,0.826,500.62,179.91,0.266,0.268
user_3dd62f87c5dd,undergraduate,mobile,1,1,4,1,3,True,,110,exam,2,0,undergraduate,mobile,exam,81.56,244.72,49.53,61.76,0.218,0.936,341.63,168.81,0.228,0.409
user_70bc0decad8a,faculty,desktop,2,1,4,1,2,False,,56,regular_term,2,1,undergraduate,tablet,regular_term,99.03,203.69,42.75,65.45,0.089,0.936,388.23,170.77,0.391,0.303
user_3d5b9cde3ac1,undergraduate,desktop,3,1,2,2,3,True,,120,regular_term,0,1,admin,mobile,regular_term,114.31,168.28,51.54,58.37,0.176,0.729,363.8,159.24,0.329,0.201
user_3b00414e6446,faculty,laptop,2,1,2,2,1,True,,53,regular_term,0,2,admin,tablet,regular_term,110.94,177.74,52.2,85.73,0.129,0.871,426.97,120.25,0.106,0.273
user_e0c045628ab1,graduate,laptop,1,1,0,1,3,True,,46,regular_term,1,1,graduate,mobile,regular_term,98.22,180.06,54.48,75.13,0.111,0.897,324.83,145.85,0.287,0.532
user_8c0294d1a658,faculty,laptop,0,0,3,1,2,True,,65,regular_term,0,0,graduate,mobile,regular_term,98.97,202.27,35.02,60.97,0.101,0.76,424.79,164.17,0.243,0.279
user_c996cf344043,admin,mobile,1,0,4,2,1,True,,99,exam,1,2,admin,laptop,exam,117.18,222.9,22.87,54.19,0.266,0.738,452.32,118.64,0.133,0.546
user_3ce7e1cd0a6b,admin,desktop,1,1,0,0,2,True,,114,exam,1,0,graduate,laptop,exam,93.71,151.02,54.59,77.72,0.284,0.861,365.55,147.9,0.299,0.278
user_1ab7324f3da6,faculty,laptop,2,0,0,2,3,True,,39,regular_term,1,1,admin,mobile,regular_term,97.13,159.44,45.58,80.53,0.198,0.892,309.44,139.56,0.199,0.447
user_f353b53487a8,undergraduate,desktop,0,0,2,1,1,True,,77,regular_term,0,2,undergraduate,tablet,regular_term,106.19,190.79,24.39,89.67,0.055,0.855,543.51,121.83,0.261,0.5
user_63a78bc22462,admin,tablet,1,0,3,0,3,True,,111,exam,2,2,admin,laptop,exam,83.84,229.39,51.97,63.51,0.292,0.757,388.54,152.08,0.366,0.206
user_d4feee1b3d67,graduate,tablet,1,1,2,1,2,True,,33,regular_term,2,0,faculty,mobile,regular_term,93.57,212.3,49.92,53.79,0.288,0.909,435.26,129.25,0.109,0.597
user_1ba63bbc699c,graduate,tablet,2,0,0,2,3,False,,26,regular_term,1,0,research,desktop,regular_term,87.76,209.67,48.64,57.42,0.184,0.892,312.21,144.22,0.106,0.435
user_10cd57dbc973,faculty,laptop,0,0,0,2,2,True,,91,exam,0,1,research,mobile,exam,118.76,217.26,32.68,48.93,0.095,0.743,435.07,115.31,0.25,0.232
user_5a5c80cb0893,faculty,tablet,3,0,1,2,0,True,,113,regular_term,2,1,admin,tablet,regular_term,107.7,150.78,44.65,42.78,0.169,0.847,365.47,126.3,0.391,0.27
user_105e7419d45f,admin,tablet,3,0,1,0,2,True,,67,holiday,0,0,admin,mobile,holiday,86.06,222.91,47.01,46.62,0.148,0.821,596.16,162.76,0.163,0.213
user_16b9f189cdb1,admin,laptop,1,1,4,2,3,True,,95,regular_term,2,0,faculty,laptop,regular_term,81.21,210.43,36.61,51.95,0.227,0.786,476.25,159.21,0.391,0.395
user_2d8d3de1a273,admin,mobile,1,1,2,1,0,True,,51,exam,2,1,graduate,laptop,exam,92.18,221.4,30.83,42.67,0.052,0.841,303.2,169.5,0.285,0.467
user_7f0506fe4e31,graduate,tablet,3,1,4,0,2,True,,53,regular_term,1,2,admin,laptop,regular_term,105.13,225.92,23.8,78.32,0.14,0.853,531.84,100.7,0.11,0.223
user_a0bda15fb617,faculty,mobile,1,1,4,0,2,True,,16,holiday,1,0,admin,desktop,holiday,85.5,202.31,49.05,73.24,0.119,0.799,583.96,102.69,0.174,0.476
user_2cbf9fb5cc30,admin,laptop,3,0,0,0,2,True,,22,regular_term,2,1,research,desktop,regular_term,117.46,151.31,30.87,61.19,0.216,0.811,372.78,179.11,0.399,0.553
user_e7679e4b2c1a,graduate,tablet,1,0,1,2,3,True,,67,exam,0,0,research,mobile,exam,92.24,199.58,29.57,60.5,0.193,0.786,363.38,172.67,0.133,0.56
